trial_id,total_reward,config
0,-115676.15335626285,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=5, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=5.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-105202.95555999453,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-129758.72317372984,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-156035.83521088556,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-100006.43953115807,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-100891.81263117267,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-101761.36233731546,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-101325.78349026226,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-123401.05508218738,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-142920.87824206927,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-163718.29730025676,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-176827.07314201293,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-125972.81946589181,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-119307.74446223429,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-31209.483296646256,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-108356.29138915111,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-186458.77919735428,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-102803.32102889985,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-102577.31097808135,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-104068.22625989301,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-113956.9579756172,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-105100.9464313133,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-100992.58548825629,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-105840.64856683338,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-111078.5707507816,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-101608.82181747536,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-110867.85425731292,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-104411.96976274211,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-14950.655746320575,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-113191.95306531005,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-105749.54483775438,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-158699.44350515533,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
2,-117029.13545635877,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=2, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=32, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=1600, n_motor=4, motor_mode='spikes', motor_decay=4.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
